#! FIELDS time psi11 phi10 alpha
#! SET min_psi11 -pi
#! SET max_psi11 pi
#! SET min_phi10 -pi
#! SET max_phi10 pi
 619.000000 1.508970 2.556157 0.000389
 620.000000 -0.376551 -2.404075 0.000903
 621.000000 -0.489684 -2.779159 0.000143
 622.000000 -0.084613 -3.049952 0.000181
 623.000000 0.359247 -2.818429 0.001026
 624.000000 -1.281196 2.931418 0.000810
 625.000000 0.796794 2.736029 0.000770
 626.000000 0.269327 2.787213 0.000977
 627.000000 -0.201151 -2.676792 0.001422
 628.000000 1.012072 -2.688597 0.000463
 629.000000 -1.350858 -1.620938 0.000546
 630.000000 0.161238 -2.763866 0.001332
 631.000000 0.447670 -2.304828 0.000627
 632.000000 -1.155215 -2.116618 0.000469
 633.000000 -1.753890 -2.983166 0.000461
 634.000000 -0.032363 2.970275 0.000482
 635.000000 -1.767054 3.027247 0.000369
 636.000000 -0.830767 -2.483537 0.000174
 637.000000 1.102555 -2.795096 0.000701
 638.000000 -1.494838 -2.508232 0.000135
 639.000000 -1.328073 3.040835 0.000207
 640.000000 -0.060355 2.707383 0.001336
 641.000000 -1.134897 -2.957415 0.002498
 642.000000 0.298569 2.824896 0.001219
 643.000000 -1.499860 -3.038643 0.001149
 644.000000 0.422422 3.043102 0.002348
 645.000000 0.481225 2.976209 0.001128
 646.000000 0.308547 -3.038019 0.001278
 647.000000 0.286701 1.720739 0.002986
 648.000000 0.454936 -3.045757 0.001788
 649.000000 0.493311 2.902218 0.001130
 650.000000 0.443848 2.792621 0.001616
 651.000000 0.436028 3.021885 0.000922
 652.000000 0.369290 2.867388 0.000984
 653.000000 0.282673 -2.777044 0.001195
 654.000000 0.342479 -2.902445 0.001370
 655.000000 0.206196 -3.107869 0.000885
 656.000000 0.318207 -3.132319 0.001020
 657.000000 0.465910 2.703110 0.001113
 658.000000 0.339206 -3.135668 0.000630
 659.000000 0.259755 -2.805206 0.000187
 660.000000 -1.054563 -2.767102 0.000669
 661.000000 0.398909 -2.080553 0.000657
 662.000000 0.382819 -2.545617 0.000113
 663.000000 0.188138 -2.613183 0.000217
 664.000000 0.393764 -2.879053 0.000257
 665.000000 -1.892959 -1.786087 0.000149
 666.000000 0.392302 -2.359045 0.000097
 667.000000 -1.036163 -2.858232 0.000159
 668.000000 1.541344 -3.116974 0.000793
 669.000000 0.449920 -2.517376 0.001251
 670.000000 0.415963 -1.725019 0.000234
 671.000000 -0.310437 2.736181 0.000206
 672.000000 0.061759 2.659425 0.000492
 673.000000 0.494664 -3.114316 0.000255
 674.000000 0.309309 -2.842342 0.000172
 675.000000 0.469105 -2.702953 0.000461
 676.000000 -1.337744 -2.548582 0.000581
 677.000000 -1.211424 -2.522400 0.000607
 678.000000 0.131369 -2.574714 0.001058
 679.000000 0.437203 -2.976360 0.000946
 680.000000 0.964982 -2.878870 0.001335
 681.000000 0.825787 -2.774155 0.001047
 682.000000 0.216642 2.874564 0.000740
 683.000000 0.760016 -2.867344 0.000228
 684.000000 0.538135 2.825598 0.000394
 685.000000 -0.376104 2.830504 0.000723
 686.000000 -1.328251 -2.353432 0.001190
 687.000000 0.394820 -2.791378 0.000175
 688.000000 0.349374 -2.735115 0.000180
 689.000000 -0.381461 2.785333 0.001084
 690.000000 -1.530018 2.731040 0.000589
 691.000000 0.290312 -2.670160 0.000522
 692.000000 0.159149 -3.076477 0.000517
 693.000000 -0.325469 2.795164 0.000760
 694.000000 1.053055 -2.672602 0.002022
 695.000000 0.449900 -1.945688 0.000097
 696.000000 -1.277748 2.754724 0.000457
 697.000000 0.182310 -2.399767 0.000534
 698.000000 0.444724 3.066373 0.000706
 699.000000 -0.663234 -2.195065 0.001026
 700.000000 0.493034 2.906073 0.001559
 701.000000 0.347562 3.079423 0.001498
 702.000000 -0.252322 2.500802 0.000119
 703.000000 0.360715 2.896059 0.000680
 704.000000 -1.113671 -3.012114 0.000180
 705.000000 0.189127 2.876090 0.000135
 706.000000 -0.278225 2.731023 0.000953
 707.000000 1.070864 -2.646927 0.000946
 708.000000 0.672120 -2.853283 0.000145
 709.000000 0.504740 -2.112283 0.000605
 710.000000 -1.234547 -2.538815 0.000406
 711.000000 0.448384 -2.789182 0.000654
 712.000000 0.397948 2.930144 0.000834
 713.000000 -0.351617 2.501181 0.000615
 714.000000 -1.104274 3.000326 0.000250
 715.000000 -0.029788 -2.434560 0.001306
 716.000000 0.293175 -2.685192 0.001004
 717.000000 0.069650 -2.275961 0.000176
 718.000000 0.282371 -2.739881 0.000331
 719.000000 -1.057316 2.292689 0.002956
 720.000000 0.427518 3.074038 0.001726
 721.000000 0.358353 2.606874 0.001639
 722.000000 1.597456 2.575840 0.000457
 723.000000 1.227248 2.832270 0.000160
 724.000000 -0.101511 -1.711821 0.001047
 725.000000 0.397478 -2.574338 0.000418
 726.000000 -1.132237 2.771265 0.000970
 727.000000 -0.442462 -2.713646 0.000367
 728.000000 0.293834 2.601470 0.000118
 729.000000 0.419425 2.373061 0.000560
 730.000000 0.110555 -2.664271 0.001872
 731.000000 0.306118 -2.994382 0.000295
 732.000000 0.354422 3.098955 0.001347
 733.000000 0.958405 -2.217949 0.000562
 734.000000 -0.557514 -2.781565 0.000530
 735.000000 0.493861 -2.646324 0.000216
 736.000000 1.360431 -2.746237 0.000778
 737.000000 0.359900 2.251502 0.000709
 738.000000 1.136313 -2.112446 0.000576
 739.000000 0.314072 -2.409523 0.000127
 740.000000 0.497871 -2.459699 0.000295
 741.000000 0.292136 -2.557656 0.001508
 742.000000 0.384556 -2.898456 0.001701
 743.000000 0.242418 -2.106287 0.000768
 744.000000 0.144035 -2.188510 0.000153
 745.000000 0.110017 -2.709939 0.000870
 746.000000 0.115567 -2.510469 0.000420
 747.000000 -1.825708 -2.854531 0.000644
 748.000000 -1.302231 -2.706842 0.000679
 749.000000 -0.253564 -2.960100 0.000726
 750.000000 0.374399 -2.854276 0.000558
 751.000000 1.036285 -2.826083 0.000731
 752.000000 -0.373031 -2.531111 0.000636
 753.000000 0.579109 -2.201864 0.001060
 754.000000 0.505166 -2.484759 0.001329
 755.000000 1.452104 -2.694006 0.000697
 756.000000 1.004563 -2.525568 0.000700
 757.000000 -0.450727 2.825843 0.001530
 758.000000 0.149462 -2.617823 0.000784
 759.000000 -0.648034 -2.759520 0.000633
 760.000000 0.443094 -2.656188 0.000813
 761.000000 0.472689 2.934105 0.000096
 762.000000 0.393745 2.834050 0.000291
 763.000000 0.122297 -2.651718 0.000382
 764.000000 -0.146654 2.988750 0.000485
 765.000000 1.380046 2.809601 0.000787
 766.000000 0.407749 -2.484243 0.000766
 767.000000 0.211878 -2.597422 0.001261
 768.000000 0.429267 -2.724594 0.000192
 769.000000 0.440529 -2.950323 0.000651
 770.000000 0.345046 -2.673452 0.000406
 771.000000 0.468420 -2.476762 0.000426
 772.000000 0.302930 -2.391386 0.000701
 773.000000 0.367815 -2.299380 0.000679
 774.000000 0.375483 -2.381828 0.000605
 775.000000 -0.284067 2.931482 0.001510
 776.000000 1.517598 -2.641694 0.000416
 777.000000 0.430248 -2.639605 0.000537
 778.000000 -0.152885 -2.809751 0.000662
 779.000000 -0.278502 -2.703884 0.001298
 780.000000 1.070488 -2.807132 0.001160
 781.000000 0.332831 -2.542734 0.001216
 782.000000 0.349317 -2.319233 0.000959
 783.000000 -0.445794 -2.612728 0.000589
 784.000000 1.468731 -3.134085 0.001267
 785.000000 0.515219 2.965551 0.001147
 786.000000 0.417917 -2.919324 0.000409
 787.000000 0.096492 -2.156518 0.000274
 788.000000 0.139364 -2.861305 0.000802
 789.000000 -0.227186 -2.867018 0.001218
 790.000000 -0.428497 -2.879172 0.000348
 791.000000 -0.238187 2.523692 0.000589
 792.000000 -0.355572 -2.953971 0.000916
 793.000000 -0.340498 2.522868 0.000683
 794.000000 2.025032 -2.815973 0.000239
 795.000000 0.229355 -2.738614 0.000241
 796.000000 0.369192 -3.062409 0.000422
 797.000000 -0.490966 -2.604035 0.000443
 798.000000 -0.219318 2.827446 0.000592
 799.000000 1.197046 2.690574 0.000573
 800.000000 1.061383 -2.276905 0.000595
 801.000000 0.352114 -2.283526 0.001054
 802.000000 -0.049639 -2.004334 0.000504
 803.000000 1.386510 -2.207674 0.000582
 804.000000 0.440242 -2.308636 0.000267
 805.000000 -0.392207 -2.893737 0.000623
 806.000000 -1.129053 2.818390 0.001006
 807.000000 -1.759092 -2.486536 0.000147
 808.000000 0.453920 -2.650458 0.000324
 809.000000 2.034104 -2.761694 0.000576
 810.000000 0.276130 -2.266332 0.001881
 811.000000 0.324813 -2.991814 0.001346
 812.000000 0.160559 2.470338 0.000443
 813.000000 -0.383205 -2.791754 0.000884
 814.000000 -0.248697 -2.544054 0.000787
 815.000000 0.276157 2.693745 0.000564
 816.000000 0.126309 -2.997652 0.000355
 817.000000 -1.686792 -3.027425 0.000322
 818.000000 0.400507 -2.221649 0.000228
 819.000000 0.515957 2.758543 0.000563
 820.000000 0.244729 -2.486610 0.000301
 821.000000 0.021150 -2.609830 0.000862
 822.000000 0.343177 -2.722139 0.000913
 823.000000 1.431473 -2.831348 0.000557
 824.000000 1.503058 2.608344 0.000116
 825.000000 -1.517053 -2.855937 0.000910
 826.000000 1.228254 -2.606262 0.000695
 827.000000 -0.105447 -2.749079 0.000540
 828.000000 0.652981 -2.127228 0.000583
 829.000000 1.072894 -2.683105 0.000921
 830.000000 -1.178212 2.920091 0.001207
 831.000000 -0.512460 2.910670 0.001398
 832.000000 0.070490 -2.926335 0.001019
 833.000000 -0.101241 -3.004200 0.000742
 834.000000 0.293648 2.760000 0.000156
 835.000000 -0.342964 -2.677454 0.000294
 836.000000 0.076071 -2.755265 0.000742
 837.000000 0.274706 -1.494732 0.001605
 838.000000 0.185284 -2.119686 0.001089
 839.000000 0.444389 -1.813141 0.003717
 840.000000 0.288749 -2.402007 0.002585
 841.000000 0.315007 -2.557677 0.001914
 842.000000 0.328030 -2.571254 0.001836
 843.000000 0.324541 -2.267750 0.001509
 844.000000 0.381192 -2.520433 0.001575
 845.000000 0.231478 -2.693452 0.000866
 846.000000 0.136189 -2.329900 0.001929
 847.000000 0.314098 -2.132994 0.001323
 848.000000 0.026743 -2.298799 0.002070
 849.000000 0.193396 -2.260675 0.000544
 850.000000 0.224419 -2.784399 0.002540
 851.000000 0.379263 -2.198942 0.001380
 852.000000 0.104667 -2.073408 0.001236
 853.000000 0.216964 -2.167223 0.000992
 854.000000 0.230756 -2.345687 0.000734
 855.000000 0.420046 -2.787541 0.000376
 856.000000 0.239046 3.003805 0.001062
 857.000000 0.487539 -2.081820 0.000233
 858.000000 -0.478542 -2.733351 0.001180
 859.000000 -0.501640 -3.092475 0.000734
 860.000000 0.735004 -2.930371 0.000645
 861.000000 0.534987 -2.852229 0.001367
 862.000000 0.993856 2.616224 0.001062
 863.000000 -0.814974 3.094211 0.001237
 864.000000 -1.277631 2.919958 0.002230
 865.000000 0.298854 -2.854631 0.001997
 866.000000 0.241898 -2.359659 0.000617
 867.000000 -0.421005 -2.373550 0.001358
 868.000000 1.396268 -2.865940 0.001443
 869.000000 0.377916 -2.988035 0.000263
 870.000000 1.329495 -2.517188 0.000488
 871.000000 0.190178 -2.829081 0.000506
 872.000000 0.474331 -2.775160 0.000759
 873.000000 0.271329 2.682007 0.001256
 874.000000 -1.299066 -2.861913 0.000467
 875.000000 -0.280933 -2.868531 0.000386
 876.000000 0.286954 -2.765156 0.001238
 877.000000 -0.517496 -2.965759 0.000399
 878.000000 -1.547420 -2.654382 0.000952
 879.000000 1.610622 -2.695120 0.000555
 880.000000 1.292862 -2.661359 0.000276
 881.000000 -0.432308 -2.967924 0.000489
 882.000000 0.444143 -2.735591 0.000911
 883.000000 0.394900 -2.803207 0.001230
 884.000000 0.315841 -2.798819 0.000213
 885.000000 0.578837 -2.772996 0.000188
 886.000000 -1.076217 3.025694 0.000390
 887.000000 0.363436 2.670024 0.000602
 888.000000 1.189235 -2.452530 0.000214
 889.000000 0.272279 -2.583590 0.000146
 890.000000 0.350510 -3.003350 0.000283
 891.000000 0.513197 -2.805904 0.000562
 892.000000 -1.261752 2.401526 0.001288
 893.000000 0.315664 -2.338820 0.000295
 894.000000 0.395666 3.124324 0.001672
 895.000000 -0.015703 -2.547553 0.000496
 896.000000 -0.324791 2.633460 0.000411
 897.000000 -1.065772 -2.910358 0.000541
 898.000000 -1.804917 -2.607810 0.000152
 899.000000 0.122145 3.030561 0.000182
 900.000000 0.709889 -2.239680 0.000319
 901.000000 -0.408660 -2.486373 0.000270
 902.000000 -0.452685 -2.697390 0.001170
 903.000000 -0.522178 -2.630146 0.000661
 904.000000 0.242567 -1.741045 0.001468
 905.000000 0.258233 -1.896366 0.001800
 906.000000 0.358279 -2.565184 0.001280
 907.000000 0.356016 -2.356416 0.001053
 908.000000 0.220820 -2.360898 0.001181
 909.000000 0.287579 -2.357226 0.001236
 910.000000 0.314597 -1.829916 0.000959
 911.000000 0.443554 -2.461213 0.001045
 912.000000 0.227711 -2.742280 0.001219
 913.000000 0.206141 -2.320754 0.001441
 914.000000 0.519743 -2.945498 0.001357
 915.000000 0.449600 -2.218716 0.001390
 916.000000 0.283342 -2.297956 0.001213
 917.000000 0.345097 -2.373776 0.001246
 918.000000 -1.020628 -2.599437 0.001266
 919.000000 0.374517 -2.469596 0.001061
 920.000000 0.446722 -2.365782 0.001167
 921.000000 0.470717 -2.931681 0.001228
 922.000000 0.455834 -2.743790 0.000965
 923.000000 0.389419 -2.285899 0.001105
 924.000000 1.316461 -2.530729 0.000150
 925.000000 0.547513 -2.415381 0.001021
 926.000000 -1.128573 -2.367335 0.001182
 927.000000 0.423743 -2.885655 0.000540
 928.000000 0.300338 2.905701 0.000739
 929.000000 -1.014358 -3.102493 0.000661
 930.000000 0.117640 -2.135325 0.000755
 931.000000 -0.232337 2.737934 0.000943
 932.000000 0.161604 -3.068270 0.000320
 933.000000 0.328135 2.987353 0.000295
 934.000000 0.016663 3.051449 0.000769
 935.000000 0.291666 2.448093 0.000834
 936.000000 0.380677 2.862752 0.001168
 937.000000 -0.203724 3.125181 0.001706
 938.000000 -1.555954 2.456570 0.001210
 939.000000 -0.944123 -2.806403 0.000390
 940.000000 0.600226 -2.043585 0.000143
 941.000000 0.397446 -2.674845 0.000770
 942.000000 0.329761 -2.049030 0.001229
 943.000000 1.031135 -2.750487 0.000861
 944.000000 0.946848 -2.351606 0.001053
 945.000000 0.435120 -2.331159 0.001413
 946.000000 0.743089 -2.078032 0.000973
 947.000000 0.868691 -2.354640 0.000433
 948.000000 -1.166767 3.029171 0.000972
 949.000000 0.476057 2.738661 0.000892
 950.000000 -0.048920 -2.220284 0.000440
 951.000000 -0.296899 -2.603336 0.000257
 952.000000 0.331278 2.779989 0.000268
 953.000000 -0.384179 -2.732271 0.000318
 954.000000 0.414137 -2.286777 0.001486
 955.000000 -0.109520 -2.345656 0.002348
 956.000000 0.438646 -2.232924 0.000698
 957.000000 0.478003 -2.774564 0.000673
 958.000000 1.350266 -2.398275 0.001002
 959.000000 0.166204 2.913977 0.000681
 960.000000 1.618186 -2.894315 0.001094
 961.000000 1.792387 -1.736620 0.000212
 962.000000 0.303039 2.925639 0.001576
 963.000000 0.328786 -3.008255 0.002510
 964.000000 0.308848 -3.041127 0.003356
 965.000000 0.173631 2.850740 0.002105
 966.000000 0.196691 -3.022761 0.001583
 967.000000 0.166927 2.441951 0.003681
 968.000000 0.352999 3.072298 0.002097
 969.000000 0.258776 2.975107 0.001907
 970.000000 0.342849 -3.060997 0.004138
 971.000000 0.438528 -2.966384 0.002419
 972.000000 0.389556 2.647220 0.002636
 973.000000 0.336978 -2.863132 0.003287
 974.000000 0.127943 2.768014 0.003620
 975.000000 0.278161 -2.991511 0.002215
 976.000000 0.339209 2.950161 0.002189
 977.000000 0.291982 3.008604 0.002150
 978.000000 0.252308 2.913016 0.003609
 979.000000 0.413187 -3.082492 0.004030
 980.000000 0.268286 -2.777544 0.002834
 981.000000 0.037483 -2.657782 0.002364
 982.000000 0.379710 2.693601 0.002330
 983.000000 0.404761 -3.140956 0.003523
 984.000000 0.176468 3.056337 0.001336
 985.000000 0.395302 -2.306287 0.001438
 986.000000 -0.327013 -2.811851 0.000207
 987.000000 0.124596 -3.072305 0.000636
 988.000000 1.257846 -2.676516 0.000325
 989.000000 -1.556703 2.820583 0.000081
 990.000000 1.694206 -2.173044 0.000421
 991.000000 0.296073 2.498382 0.000863
 992.000000 -0.365847 -2.896054 0.000971
 993.000000 0.324599 -2.776636 0.000188
 994.000000 0.429386 -2.717102 0.000082
 995.000000 0.181145 2.811271 0.000221
 996.000000 -1.354712 -2.687066 0.000817
 997.000000 -0.228523 2.833908 0.001193
 998.000000 0.456405 2.654224 0.000160
 999.000000 0.188404 -1.955350 0.000488
 1000.000000 1.117195 -3.008993 0.003026
 1001.000000 1.312424 2.416321 0.002875
 1002.000000 1.317287 2.605790 0.003457
 1003.000000 1.511245 3.115018 0.002771
 1004.000000 1.375787 -3.026307 0.003352
 1005.000000 -0.365558 2.868090 0.002952
 1006.000000 1.103089 2.613292 0.003010
 1007.000000 -0.331546 2.866932 0.003164
 1008.000000 1.293796 2.514229 0.003649
 1009.000000 1.215040 3.091701 0.002498
 1010.000000 -0.251648 2.571632 0.002696
 1011.000000 1.571314 3.132810 0.002379
 1012.000000 1.213569 3.043753 0.003565
 1013.000000 1.134948 2.541228 0.003463
 1014.000000 -0.586534 2.758727 0.002900
 1015.000000 -0.330252 -3.022024 0.003032
 1016.000000 -0.489668 2.982082 0.003646
 1017.000000 1.880197 2.423256 0.004344
 1018.000000 0.959496 3.068727 0.003397
 1019.000000 -0.410205 3.127652 0.003263
 1020.000000 -0.456464 2.750802 0.002892
 1021.000000 -0.321775 2.636893 0.003106
 1022.000000 -0.312053 2.829228 0.003201
 1023.000000 -0.424050 3.089879 0.003102
 1024.000000 0.916918 -2.913713 0.002985
 1025.000000 -0.453741 3.127011 0.003004
 1026.000000 -0.486335 2.948706 0.003104
 1027.000000 0.880494 -3.140071 0.003344
 1028.000000 -0.184648 2.842997 0.002709
 1029.000000 -0.300889 2.799633 0.003077
 1030.000000 -0.347709 -2.901758 0.006055
 1031.000000 -0.272780 2.861776 0.003398
 1032.000000 -0.366314 2.676227 0.002455
 1033.000000 -0.510058 2.720750 0.002925
 1034.000000 -0.094701 2.842383 0.003222
 1035.000000 1.488648 2.751527 0.003139
 1036.000000 0.972874 2.619364 0.002792
 1037.000000 1.152228 2.602499 0.002210
 1038.000000 -0.520888 2.470608 0.002973
 1039.000000 1.171466 -3.094141 0.002831
 1040.000000 -0.304665 -3.109995 0.003705
 1041.000000 -0.274008 2.702683 0.003467
 1042.000000 -0.313664 2.809855 0.003286
 1043.000000 -0.360463 2.843436 0.003834
 1044.000000 -0.414738 2.677056 0.002845
 1045.000000 -0.394923 2.870089 0.002859
 1046.000000 -0.442614 2.750129 0.003135
 1047.000000 1.765069 2.690402 0.003615
 1048.000000 1.185532 -3.021414 0.002864
 1049.000000 -0.341868 2.910974 0.003407
 1050.000000 -0.384649 2.457285 0.003180
 1051.000000 -0.406859 2.863388 0.002942
 1052.000000 0.095922 2.632539 0.002510
 1053.000000 0.820012 -3.089653 0.002348
 1054.000000 1.420897 2.693142 0.002573
 1055.000000 -0.274167 2.510147 0.002953
 1056.000000 -0.434661 2.723530 0.002524
 1057.000000 1.154322 2.580854 0.003046
 1058.000000 -0.401836 2.981779 0.003266
 1059.000000 1.372124 2.600733 0.002534
 1060.000000 0.976610 2.383535 0.003811
 1061.000000 1.366132 2.875302 0.002963
 1062.000000 1.060901 -3.024346 0.003553
 1063.000000 1.506837 2.923513 0.003065
 1064.000000 1.569762 2.744693 0.002770
 1065.000000 -0.384426 2.979936 0.003292
 1066.000000 -0.382056 2.759028 0.002880
 1067.000000 1.210962 2.745975 0.002786
 1068.000000 -0.516801 2.716466 0.002852
 1069.000000 1.462052 3.065163 0.002372
 1070.000000 1.184445 2.743885 0.002674
 1071.000000 0.995320 2.764872 0.003943
 1072.000000 1.148521 -3.081321 0.002844
 1073.000000 0.988301 2.671450 0.001994
 1074.000000 1.029335 2.605939 0.002319
 1075.000000 -0.309265 -3.028114 0.002658
 1076.000000 -0.376185 -3.067556 0.003837
 1077.000000 1.110568 3.084379 0.003098
 1078.000000 -0.390248 2.998891 0.003353
 1079.000000 -0.403970 2.874363 0.002781
 1080.000000 -0.404255 2.882068 0.004158
 1081.000000 1.530176 2.749443 0.002637
 1082.000000 1.679892 2.523587 0.002643
 1083.000000 -0.353226 2.611328 0.006023
 1084.000000 1.292380 2.318372 0.002763
 1085.000000 1.119327 2.655379 0.002581
 1086.000000 1.489504 2.875439 0.003110
 1087.000000 -0.455410 2.803359 0.003555
 1088.000000 -0.357931 3.018748 0.002888
 1089.000000 1.357246 -2.824289 0.003680
 1090.000000 1.827224 3.088266 0.003179
 1091.000000 -0.522685 -2.866418 0.002923
 1092.000000 1.036362 3.096649 0.002865
 1093.000000 1.353075 2.796052 0.003466
 1094.000000 0.911333 2.259630 0.003381
 1095.000000 0.797082 2.639557 0.003367
 1096.000000 1.298364 2.957592 0.003250
 1097.000000 0.998102 2.979130 0.002889
 1098.000000 -0.386520 3.031125 0.003266
 1099.000000 1.210200 -3.068913 0.003531
 1100.000000 -0.373795 3.049139 0.003416
 1101.000000 -0.380322 2.935885 0.003279
 1102.000000 1.785351 3.103894 0.002866
 1103.000000 -0.384961 2.934239 0.003217
 1104.000000 -0.468317 2.659626 0.003182
 1105.000000 -0.258106 -2.951006 0.003738
 1106.000000 -0.336008 3.025478 0.002393
 1107.000000 1.333513 2.915634 0.003653
 1108.000000 -0.260225 2.754053 0.003185
 1109.000000 -0.471017 -2.516043 0.001576
 1110.000000 -0.172210 3.012609 0.003256
 1111.000000 1.325595 3.062346 0.002644
 1112.000000 0.830867 2.940434 0.003200
 1113.000000 -0.428837 2.975189 0.003462
 1114.000000 -0.358936 2.799364 0.003361
 1115.000000 -0.153736 2.711075 0.003075
 1116.000000 1.193585 2.512687 0.003098
 1117.000000 -0.355829 -3.024320 0.002535
 1118.000000 -0.317089 2.637823 0.003430
 1119.000000 -0.323290 2.822010 0.003253
 1120.000000 -0.319609 2.835493 0.005169
 1121.000000 -0.334832 2.650269 0.005181
 1122.000000 0.927037 -3.040389 0.002878
 1123.000000 -0.387402 3.047884 0.002803
 1124.000000 -0.248626 2.796725 0.003438
 1125.000000 1.496057 2.629198 0.002889
