#! FIELDS time psi11 phi10 alpha
#! SET min_psi11 -pi
#! SET max_psi11 pi
#! SET min_phi10 -pi
#! SET max_phi10 pi
 629.000000 -1.350858 -1.620938 1.861675
 630.000000 0.161238 -2.763866 1.932482
 631.000000 0.447670 -2.304828 1.837046
 632.000000 -1.155215 -2.116618 1.788458
 633.000000 -1.753890 -2.983166 1.724419
 634.000000 -0.032363 2.970275 1.716657
 635.000000 -1.767054 3.027247 1.644745
 636.000000 -0.830767 -2.483537 1.488830
 637.000000 1.102555 -2.795096 1.771200
 638.000000 -1.494838 -2.508232 1.361258
 639.000000 -1.328073 3.040835 1.520438
 640.000000 -0.060355 2.707383 1.908057
 641.000000 -1.134897 -2.957415 1.960823
 642.000000 0.298569 2.824896 1.911812
 643.000000 -1.499860 -3.038643 1.896463
 644.000000 0.422422 3.043102 1.949455
 645.000000 0.481225 2.976209 1.857773
 646.000000 0.308547 -3.038019 1.892174
 647.000000 0.286701 1.720739 1.922888
 648.000000 0.454936 -3.045757 1.908831
 649.000000 0.493311 2.902218 1.871379
 650.000000 0.443848 2.792621 1.933681
 651.000000 0.436028 3.021885 1.832313
 652.000000 0.369290 2.867388 1.890696
 653.000000 0.282673 -2.777044 1.874584
 654.000000 0.342479 -2.902445 1.896563
 655.000000 0.206196 -3.107869 1.870538
 656.000000 0.318207 -3.132319 1.890098
 657.000000 0.465910 2.703110 1.882009
 658.000000 0.339206 -3.135668 1.762577
 659.000000 0.259755 -2.805206 1.476812
 660.000000 -1.054563 -2.767102 1.925402
 661.000000 0.398909 -2.080553 1.860291
 662.000000 0.382819 -2.545617 1.203011
 663.000000 0.188138 -2.613183 1.488966
 664.000000 0.393764 -2.879053 1.622884
 665.000000 -1.892959 -1.786087 1.419221
 666.000000 0.392302 -2.359045 1.085164
 667.000000 -1.036163 -2.858232 1.463448
 668.000000 1.541344 -3.116974 1.880145
 669.000000 0.449920 -2.517376 1.895663
 670.000000 0.415963 -1.725019 1.510452
 671.000000 -0.310437 2.736181 1.330352
 672.000000 0.061759 2.659425 1.714082
 673.000000 0.494664 -3.114316 1.513784
 674.000000 0.309309 -2.842342 1.541640
 675.000000 0.469105 -2.702953 1.715872
 676.000000 -1.337744 -2.548582 1.751844
 677.000000 -1.211424 -2.522400 1.784318
 678.000000 0.131369 -2.574714 1.931315
 679.000000 0.437203 -2.976360 1.855465
 680.000000 0.964982 -2.878870 1.944421
 681.000000 0.825787 -2.774155 1.904638
 682.000000 0.216642 2.874564 1.928106
 683.000000 0.760016 -2.867344 1.494599
 684.000000 0.538135 2.825598 1.729961
 685.000000 -0.376104 2.830504 1.811959
 686.000000 -1.328251 -2.353432 1.970824
 687.000000 0.394820 -2.791378 1.335407
 688.000000 0.349374 -2.735115 1.417381
 689.000000 -0.381461 2.785333 1.936388
 690.000000 -1.530018 2.731040 1.853341
 691.000000 0.290312 -2.670160 1.766799
 692.000000 0.159149 -3.076477 1.711237
 693.000000 -0.325469 2.795164 1.793316
 694.000000 1.053055 -2.672602 1.913225
 695.000000 0.449900 -1.945688 1.114347
 696.000000 -1.277748 2.754724 1.879570
 697.000000 0.182310 -2.399767 1.838795
 698.000000 0.444724 3.066373 1.934812
 699.000000 -0.663234 -2.195065 1.951180
 700.000000 0.493034 2.906073 1.908397
 701.000000 0.347562 3.079423 1.920178
 702.000000 -0.252322 2.500802 1.325308
 703.000000 0.360715 2.896059 1.874867
 704.000000 -1.113671 -3.012114 1.477405
 705.000000 0.189127 2.876090 0.966040
 706.000000 -0.278225 2.731023 1.945379
 707.000000 1.070864 -2.646927 1.907044
 708.000000 0.672120 -2.853283 1.381560
 709.000000 0.504740 -2.112283 1.828980
 710.000000 -1.234547 -2.538815 1.807204
 711.000000 0.448384 -2.789182 1.822294
 712.000000 0.397948 2.930144 1.813803
 713.000000 -0.351617 2.501181 1.915413
 714.000000 -1.104274 3.000326 1.629216
 715.000000 -0.029788 -2.434560 1.925187
 716.000000 0.293175 -2.685192 1.912922
 717.000000 0.069650 -2.275961 1.418080
 718.000000 0.282371 -2.739881 1.571608
 719.000000 -1.057316 2.292689 1.970678
 720.000000 0.427518 3.074038 1.955502
 721.000000 0.358353 2.606874 1.866873
 722.000000 1.597456 2.575840 1.832841
 723.000000 1.227248 2.832270 1.229719
 724.000000 -0.101511 -1.711821 1.872067
 725.000000 0.397478 -2.574338 1.691895
 726.000000 -1.132237 2.771265 1.897293
 727.000000 -0.442462 -2.713646 1.574660
 728.000000 0.293834 2.601470 1.044983
 729.000000 0.419425 2.373061 1.679440
 730.000000 0.110555 -2.664271 1.887826
 731.000000 0.306118 -2.994382 1.741290
 732.000000 0.354422 3.098955 1.939663
 733.000000 0.958405 -2.217949 1.904565
 734.000000 -0.557514 -2.781565 1.652022
 735.000000 0.493861 -2.646324 1.528744
 736.000000 1.360431 -2.746237 1.849398
 737.000000 0.359900 2.251502 1.808843
 738.000000 1.136313 -2.112446 1.851361
 739.000000 0.314072 -2.409523 1.312305
 740.000000 0.497871 -2.459699 1.524407
 741.000000 0.292136 -2.557656 1.933443
 742.000000 0.384556 -2.898456 1.940717
 743.000000 0.242418 -2.106287 1.724555
 744.000000 0.144035 -2.188510 1.339297
 745.000000 0.110017 -2.709939 1.852244
 746.000000 0.115567 -2.510469 1.674557
 747.000000 -1.825708 -2.854531 1.803019
 748.000000 -1.302231 -2.706842 1.799290
 749.000000 -0.253564 -2.960100 1.836942
 750.000000 0.374399 -2.854276 1.702201
 751.000000 1.036285 -2.826083 1.873672
 752.000000 -0.373031 -2.531111 1.868499
 753.000000 0.579109 -2.201864 1.856950
 754.000000 0.505166 -2.484759 1.892157
 755.000000 1.452104 -2.694006 1.858611
 756.000000 1.004563 -2.525568 1.827466
 757.000000 -0.450727 2.825843 1.870753
 758.000000 0.149462 -2.617823 1.836369
 759.000000 -0.648034 -2.759520 1.742669
 760.000000 0.443094 -2.656188 1.857646
 761.000000 0.472689 2.934105 1.085068
 762.000000 0.393745 2.834050 1.492294
 763.000000 0.122297 -2.651718 1.685984
 764.000000 -0.146654 2.988750 1.880306
 765.000000 1.380046 2.809601 1.790325
 766.000000 0.407749 -2.484243 1.809313
 767.000000 0.211878 -2.597422 1.958945
 768.000000 0.429267 -2.724594 1.486017
 769.000000 0.440529 -2.950323 1.715491
 770.000000 0.345046 -2.673452 1.545542
 771.000000 0.468420 -2.476762 1.645223
 772.000000 0.302930 -2.391386 1.835366
 773.000000 0.367815 -2.299380 1.927754
 774.000000 0.375483 -2.381828 1.828035
 775.000000 -0.284067 2.931482 1.894731
 776.000000 1.517598 -2.641694 1.706694
 777.000000 0.430248 -2.639605 1.756839
 778.000000 -0.152885 -2.809751 1.851417
 779.000000 -0.278502 -2.703884 1.846885
 780.000000 1.070488 -2.807132 1.866439
 781.000000 0.332831 -2.542734 1.895987
 782.000000 0.349317 -2.319233 1.837874
 783.000000 -0.445794 -2.612728 1.769939
 784.000000 1.468731 -3.134085 1.971620
 785.000000 0.515219 2.965551 1.896928
 786.000000 0.417917 -2.919324 1.802622
 787.000000 0.096492 -2.156518 1.685235
 788.000000 0.139364 -2.861305 1.789106
 789.000000 -0.227186 -2.867018 1.883948
 790.000000 -0.428497 -2.879172 1.742268
 791.000000 -0.238187 2.523692 1.718424
 792.000000 -0.355572 -2.953971 1.713488
 793.000000 -0.340498 2.522868 1.810626
 794.000000 2.025032 -2.815973 1.268324
 795.000000 0.229355 -2.738614 1.567437
 796.000000 0.369192 -3.062409 1.785504
 797.000000 -0.490966 -2.604035 1.688021
 798.000000 -0.219318 2.827446 1.676971
 799.000000 1.197046 2.690574 1.749382
 800.000000 1.061383 -2.276905 1.750040
 801.000000 0.352114 -2.283526 1.900505
 802.000000 -0.049639 -2.004334 1.771244
 803.000000 1.386510 -2.207674 1.781624
 804.000000 0.440242 -2.308636 1.737840
 805.000000 -0.392207 -2.893737 1.862655
 806.000000 -1.129053 2.818390 1.944266
 807.000000 -1.759092 -2.486536 1.030368
 808.000000 0.453920 -2.650458 1.724851
 809.000000 2.034104 -2.761694 1.858514
 810.000000 0.276130 -2.266332 1.976328
 811.000000 0.324813 -2.991814 1.949513
 812.000000 0.160559 2.470338 1.796230
 813.000000 -0.383205 -2.791754 1.727423
 814.000000 -0.248697 -2.544054 1.795020
 815.000000 0.276157 2.693745 1.877399
 816.000000 0.126309 -2.997652 1.631528
 817.000000 -1.686792 -3.027425 1.835900
 818.000000 0.400507 -2.221649 1.512128
 819.000000 0.515957 2.758543 1.918731
 820.000000 0.244729 -2.486610 1.718875
 821.000000 0.021150 -2.609830 1.862798
 822.000000 0.343177 -2.722139 1.909101
 823.000000 1.431473 -2.831348 1.847883
 824.000000 1.503058 2.608344 1.117587
 825.000000 -1.517053 -2.855937 1.906348
 826.000000 1.228254 -2.606262 1.825465
 827.000000 -0.105447 -2.749079 1.845771
 828.000000 0.652981 -2.127228 1.819685
 829.000000 1.072894 -2.683105 1.834903
 830.000000 -1.178212 2.920091 1.898597
 831.000000 -0.512460 2.910670 1.962992
 832.000000 0.070490 -2.926335 1.733116
 833.000000 -0.101241 -3.004200 1.926022
 834.000000 0.293648 2.760000 1.353744
 835.000000 -0.342964 -2.677454 1.683827
 836.000000 0.076071 -2.755265 1.740268
 837.000000 0.274706 -1.494732 1.930926
 838.000000 0.185284 -2.119686 1.917313
 839.000000 0.444389 -1.813141 1.962816
 840.000000 0.288749 -2.402007 1.955808
 841.000000 0.315007 -2.557677 1.906645
 842.000000 0.328030 -2.571254 1.980935
 843.000000 0.324541 -2.267750 1.972193
 844.000000 0.381192 -2.520433 1.955640
 845.000000 0.231478 -2.693452 1.881667
 846.000000 0.136189 -2.329900 1.925311
 847.000000 0.314098 -2.132994 1.930469
 848.000000 0.026743 -2.298799 1.927547
 849.000000 0.193396 -2.260675 1.749972
 850.000000 0.224419 -2.784399 1.967200
 851.000000 0.379263 -2.198942 1.920826
 852.000000 0.104667 -2.073408 1.903737
 853.000000 0.216964 -2.167223 1.891661
 854.000000 0.230756 -2.345687 1.938916
 855.000000 0.420046 -2.787541 1.747687
 856.000000 0.239046 3.003805 1.906232
 857.000000 0.487539 -2.081820 1.647874
 858.000000 -0.478542 -2.733351 1.864646
 859.000000 -0.501640 -3.092475 1.700549
 860.000000 0.735004 -2.930371 1.651335
 861.000000 0.534987 -2.852229 1.812938
 862.000000 0.993856 2.616224 1.748455
 863.000000 -0.814974 3.094211 1.910635
 864.000000 -1.277631 2.919958 1.940716
 865.000000 0.298854 -2.854631 1.950181
 866.000000 0.241898 -2.359659 1.772844
 867.000000 -0.421005 -2.373550 1.856806
 868.000000 1.396268 -2.865940 1.872515
 869.000000 0.377916 -2.988035 1.546763
 870.000000 1.329495 -2.517188 1.767729
 871.000000 0.190178 -2.829081 1.790360
 872.000000 0.474331 -2.775160 1.890279
 873.000000 0.271329 2.682007 1.917532
 874.000000 -1.299066 -2.861913 1.854251
 875.000000 -0.280933 -2.868531 1.828780
 876.000000 0.286954 -2.765156 1.791918
 877.000000 -0.517496 -2.965759 1.705135
 878.000000 -1.547420 -2.654382 1.944609
 879.000000 1.610622 -2.695120 1.834887
 880.000000 1.292862 -2.661359 1.344230
 881.000000 -0.432308 -2.967924 1.677062
 882.000000 0.444143 -2.735591 1.831706
 883.000000 0.394900 -2.803207 1.940635
 884.000000 0.315841 -2.798819 1.682934
 885.000000 0.578837 -2.772996 1.367039
 886.000000 -1.076217 3.025694 1.783628
 887.000000 0.363436 2.670024 1.921097
 888.000000 1.189235 -2.452530 1.529682
 889.000000 0.272279 -2.583590 1.184302
 890.000000 0.350510 -3.003350 1.789028
 891.000000 0.513197 -2.805904 1.898953
 892.000000 -1.261752 2.401526 1.964776
 893.000000 0.315664 -2.338820 1.649210
 894.000000 0.395666 3.124324 1.937283
 895.000000 -0.015703 -2.547553 1.743095
 896.000000 -0.324791 2.633460 1.716707
 897.000000 -1.065772 -2.910358 1.781147
 898.000000 -1.804917 -2.607810 1.388578
 899.000000 0.122145 3.030561 1.381844
 900.000000 0.709889 -2.239680 1.453860
 901.000000 -0.408660 -2.486373 1.671288
 902.000000 -0.452685 -2.697390 1.940499
 903.000000 -0.522178 -2.630146 1.838556
 904.000000 0.242567 -1.741045 1.915225
 905.000000 0.258233 -1.896366 1.908884
 906.000000 0.358279 -2.565184 1.893184
 907.000000 0.356016 -2.356416 1.877338
 908.000000 0.220820 -2.360898 1.880059
 909.000000 0.287579 -2.357226 1.857647
 910.000000 0.314597 -1.829916 1.852915
 911.000000 0.443554 -2.461213 1.863090
 912.000000 0.227711 -2.742280 1.923203
 913.000000 0.206141 -2.320754 1.885732
 914.000000 0.519743 -2.945498 1.896548
 915.000000 0.449600 -2.218716 1.923104
 916.000000 0.283342 -2.297956 1.872818
 917.000000 0.345097 -2.373776 1.902237
 918.000000 -1.020628 -2.599437 1.872869
 919.000000 0.374517 -2.469596 1.872855
 920.000000 0.446722 -2.365782 1.854169
 921.000000 0.470717 -2.931681 1.882854
 922.000000 0.455834 -2.743790 1.847448
 923.000000 0.389419 -2.285899 1.877277
 924.000000 1.316461 -2.530729 1.339192
 925.000000 0.547513 -2.415381 1.799618
 926.000000 -1.128573 -2.367335 1.798152
 927.000000 0.423743 -2.885655 1.717615
 928.000000 0.300338 2.905701 1.866860
 929.000000 -1.014358 -3.102493 1.890048
 930.000000 0.117640 -2.135325 1.825932
 931.000000 -0.232337 2.737934 1.949111
 932.000000 0.161604 -3.068270 1.709553
 933.000000 0.328135 2.987353 1.620706
 934.000000 0.016663 3.051449 1.879365
 935.000000 0.291666 2.448093 1.860174
 936.000000 0.380677 2.862752 1.888498
 937.000000 -0.203724 3.125181 1.919720
 938.000000 -1.555954 2.456570 1.851480
 939.000000 -0.944123 -2.806403 1.827524
 940.000000 0.600226 -2.043585 1.448012
 941.000000 0.397446 -2.674845 1.762102
 942.000000 0.329761 -2.049030 1.947211
 943.000000 1.031135 -2.750487 1.811346
 944.000000 0.946848 -2.351606 1.816708
 945.000000 0.435120 -2.331159 1.965019
 946.000000 0.743089 -2.078032 1.919688
 947.000000 0.868691 -2.354640 1.805193
 948.000000 -1.166767 3.029171 1.904113
 949.000000 0.476057 2.738661 1.884423
 950.000000 -0.048920 -2.220284 1.666918
 951.000000 -0.296899 -2.603336 1.476340
 952.000000 0.331278 2.779989 1.512914
 953.000000 -0.384179 -2.732271 1.728719
 954.000000 0.414137 -2.286777 1.938660
 955.000000 -0.109520 -2.345656 1.958954
 956.000000 0.438646 -2.232924 1.698067
 957.000000 0.478003 -2.774564 1.881660
 958.000000 1.350266 -2.398275 1.875445
 959.000000 0.166204 2.913977 1.843384
 960.000000 1.618186 -2.894315 1.898440
 961.000000 1.792387 -1.736620 1.571995
 962.000000 0.303039 2.925639 1.955037
 963.000000 0.328786 -3.008255 1.961831
 964.000000 0.308848 -3.041127 1.978338
 965.000000 0.173631 2.850740 1.984812
 966.000000 0.196691 -3.022761 1.985440
 967.000000 0.166927 2.441951 1.968461
 968.000000 0.352999 3.072298 1.953188
 969.000000 0.258776 2.975107 1.965027
 970.000000 0.342849 -3.060997 1.980439
 971.000000 0.438528 -2.966384 1.964796
 972.000000 0.389556 2.647220 1.977742
 973.000000 0.336978 -2.863132 1.973706
 974.000000 0.127943 2.768014 1.947631
 975.000000 0.278161 -2.991511 1.943305
 976.000000 0.339209 2.950161 1.976615
 977.000000 0.291982 3.008604 1.941389
 978.000000 0.252308 2.913016 1.971248
 979.000000 0.413187 -3.082492 1.964514
 980.000000 0.268286 -2.777544 1.975275
 981.000000 0.037483 -2.657782 1.967463
 982.000000 0.379710 2.693601 1.942810
 983.000000 0.404761 -3.140956 1.961031
 984.000000 0.176468 3.056337 1.940470
 985.000000 0.395302 -2.306287 1.980079
 986.000000 -0.327013 -2.811851 1.498983
 987.000000 0.124596 -3.072305 1.849935
 988.000000 1.257846 -2.676516 1.616136
 989.000000 -1.556703 2.820583 0.847575
 990.000000 1.694206 -2.173044 1.673214
 991.000000 0.296073 2.498382 1.799299
 992.000000 -0.365847 -2.896054 1.799515
 993.000000 0.324599 -2.776636 1.324342
 994.000000 0.429386 -2.717102 0.930669
 995.000000 0.181145 2.811271 1.183090
 996.000000 -1.354712 -2.687066 1.902614
 997.000000 -0.228523 2.833908 1.941044
 998.000000 0.456405 2.654224 0.754891
 999.000000 0.188404 -1.955350 1.705974
 1000.000000 1.117195 -3.008993 1.970193
 1001.000000 1.312424 2.416321 1.972713
 1002.000000 1.317287 2.605790 1.980004
 1003.000000 1.511245 3.115018 1.976050
 1004.000000 1.375787 -3.026307 1.978035
 1005.000000 -0.365558 2.868090 1.972666
 1006.000000 1.103089 2.613292 1.973906
 1007.000000 -0.331546 2.866932 1.980117
 1008.000000 1.293796 2.514229 1.982777
 1009.000000 1.215040 3.091701 1.974339
 1010.000000 -0.251648 2.571632 1.974437
 1011.000000 1.571314 3.132810 1.972788
 1012.000000 1.213569 3.043753 1.970929
 1013.000000 1.134948 2.541228 1.978414
 1014.000000 -0.586534 2.758727 1.977807
 1015.000000 -0.330252 -3.022024 1.974777
 1016.000000 -0.489668 2.982082 1.978049
 1017.000000 1.880197 2.423256 1.975785
 1018.000000 0.959496 3.068727 1.978121
 1019.000000 -0.410205 3.127652 1.973370
 1020.000000 -0.456464 2.750802 1.975881
 1021.000000 -0.321775 2.636893 1.978225
 1022.000000 -0.312053 2.829228 1.975782
 1023.000000 -0.424050 3.089879 1.975758
 1024.000000 0.916918 -2.913713 1.973817
 1025.000000 -0.453741 3.127011 1.975095
 1026.000000 -0.486335 2.948706 1.977315
 1027.000000 0.880494 -3.140071 1.974694
 1028.000000 -0.184648 2.842997 1.970783
 1029.000000 -0.300889 2.799633 1.975637
 1030.000000 -0.347709 -2.901758 1.987655
 1031.000000 -0.272780 2.861776 1.978328
 1032.000000 -0.366314 2.676227 1.974240
 1033.000000 -0.510058 2.720750 1.977306
 1034.000000 -0.094701 2.842383 1.973580
 1035.000000 1.488648 2.751527 1.978761
 1036.000000 0.972874 2.619364 1.974194
 1037.000000 1.152228 2.602499 1.966297
 1038.000000 -0.520888 2.470608 1.973918
 1039.000000 1.171466 -3.094141 1.972461
 1040.000000 -0.304665 -3.109995 1.978925
 1041.000000 -0.274008 2.702683 1.979202
 1042.000000 -0.313664 2.809855 1.976483
 1043.000000 -0.360463 2.843436 1.978217
 1044.000000 -0.414738 2.677056 1.974786
 1045.000000 -0.394923 2.870089 1.977201
 1046.000000 -0.442614 2.750129 1.980396
 1047.000000 1.765069 2.690402 1.976644
 1048.000000 1.185532 -3.021414 1.971413
 1049.000000 -0.341868 2.910974 1.978064
 1050.000000 -0.384649 2.457285 1.975618
 1051.000000 -0.406859 2.863388 1.977527
 1052.000000 0.095922 2.632539 1.971653
 1053.000000 0.820012 -3.089653 1.967272
 1054.000000 1.420897 2.693142 1.968045
 1055.000000 -0.274167 2.510147 1.973771
 1056.000000 -0.434661 2.723530 1.973061
 1057.000000 1.154322 2.580854 1.974021
 1058.000000 -0.401836 2.981779 1.976996
 1059.000000 1.372124 2.600733 1.972912
 1060.000000 0.976610 2.383535 1.984589
 1061.000000 1.366132 2.875302 1.978014
 1062.000000 1.060901 -3.024346 1.978466
 1063.000000 1.506837 2.923513 1.972796
 1064.000000 1.569762 2.744693 1.971778
 1065.000000 -0.384426 2.979936 1.976940
 1066.000000 -0.382056 2.759028 1.971888
 1067.000000 1.210962 2.745975 1.971706
 1068.000000 -0.516801 2.716466 1.976152
 1069.000000 1.462052 3.065163 1.969351
 1070.000000 1.184445 2.743885 1.972919
 1071.000000 0.995320 2.764872 1.974446
 1072.000000 1.148521 -3.081321 1.971698
 1073.000000 0.988301 2.671450 1.965389
 1074.000000 1.029335 2.605939 1.969010
 1075.000000 -0.309265 -3.028114 1.973923
 1076.000000 -0.376185 -3.067556 1.979216
 1077.000000 1.110568 3.084379 1.974738
 1078.000000 -0.390248 2.998891 1.979041
 1079.000000 -0.403970 2.874363 1.972591
 1080.000000 -0.404255 2.882068 1.983274
 1081.000000 1.530176 2.749443 1.969477
 1082.000000 1.679892 2.523587 1.976236
 1083.000000 -0.353226 2.611328 1.989200
 1084.000000 1.292380 2.318372 1.971307
 1085.000000 1.119327 2.655379 1.967227
 1086.000000 1.489504 2.875439 1.973523
 1087.000000 -0.455410 2.803359 1.983131
 1088.000000 -0.357931 3.018748 1.978272
 1089.000000 1.357246 -2.824289 1.981071
 1090.000000 1.827224 3.088266 1.972938
 1091.000000 -0.522685 -2.866418 1.971757
 1092.000000 1.036362 3.096649 1.973802
 1093.000000 1.353075 2.796052 1.980089
 1094.000000 0.911333 2.259630 1.977171
 1095.000000 0.797082 2.639557 1.970164
 1096.000000 1.298364 2.957592 1.977038
 1097.000000 0.998102 2.979130 1.974701
 1098.000000 -0.386520 3.031125 1.976501
 1099.000000 1.210200 -3.068913 1.979361
 1100.000000 -0.373795 3.049139 1.977634
 1101.000000 -0.380322 2.935885 1.976674
 1102.000000 1.785351 3.103894 1.976926
 1103.000000 -0.384961 2.934239 1.975500
 1104.000000 -0.468317 2.659626 1.976567
 1105.000000 -0.258106 -2.951006 1.979643
 1106.000000 -0.336008 3.025478 1.969838
 1107.000000 1.333513 2.915634 1.979693
 1108.000000 -0.260225 2.754053 1.974941
 1109.000000 -0.471017 -2.516043 1.962329
 1110.000000 -0.172210 3.012609 1.978104
 1111.000000 1.325595 3.062346 1.972867
 1112.000000 0.830867 2.940434 1.976533
 1113.000000 -0.428837 2.975189 1.977677
 1114.000000 -0.358936 2.799364 1.979297
 1115.000000 -0.153736 2.711075 1.978176
 1116.000000 1.193585 2.512687 1.975020
 1117.000000 -0.355829 -3.024320 1.970331
 1118.000000 -0.317089 2.637823 1.977717
 1119.000000 -0.323290 2.822010 1.977182
 1120.000000 -0.319609 2.835493 1.984198
 1121.000000 -0.334832 2.650269 1.988013
 1122.000000 0.927037 -3.040389 1.975692
 1123.000000 -0.387402 3.047884 1.971526
 1124.000000 -0.248626 2.796725 1.979049
 1125.000000 1.496057 2.629198 1.976155
